	name	rating	address	url
127	溫度小館Chaleureux	4.3	臺北市信義區莊敬路391巷3弄16號	https://ifoodie.tw/restaurant/56ba2a052756dd5b65a946b8-%E6%BA%AB%E5%BA%A6%E5%B0%8F%E9%A4%A8Chaleureux
128	Luigi 路易奇洗衣公司	3.9	台北市信義區安和路一段112巷1號1樓	https://ifoodie.tw/restaurant/5bd08c1723679c43c56fddb7-Luigi-%E8%B7%AF%E6%98%93%E5%A5%87%E6%B4%97%E8%A1%A3%E5%85%AC%E5%8F%B8
129	桂公子酒館 Highballer's Bar	4.3	台北市中山區民生東路一段37號	https://ifoodie.tw/restaurant/5ca3768c22613971a2f020ac-%E6%A1%82%E5%85%AC%E5%AD%90%E9%85%92%E9%A4%A8-Highballer's-B
130	Fourplay 2.0	4.5	臺北市大安區東豐街61號	https://ifoodie.tw/restaurant/5e0ae0412261395338f8bf73-Fourplay-2.0
131	Broccoli Beer 韓國餐酒食堂	4.5	台北市中山區松江路40號	https://ifoodie.tw/restaurant/575077ae2756dd0896fa07ba-Broccoli-Beer-%E9%9F%93%E5%9C%8B%E9%A4%90%E9%85%92%E9%A3%9F%E5%A0%82
132	十方長私廚料理	4.5	臺北市大安區仁愛路四段48巷21號	https://ifoodie.tw/restaurant/5d5d53a02756dd2f1027b4c8-%E5%8D%81%E6%96%B9%E9%95%B7%E7%A7%81%E5%BB%9A%E6%96%99%E7%90%86
133	CÉ LA VI Taipei	4.4	臺北市信義區松智路17號48F	https://ifoodie.tw/restaurant/5cc708a72756dd5865e49fa9-C%C3%89-LA-VI-Taipei
134	洞香春	4.1	台北市松山區復興北路313巷36號	https://ifoodie.tw/restaurant/5be3d79f23679c419a2bd445-%E6%B4%9E%E9%A6%99%E6%98%A5
135	Beer Talk Cafe & Bar 台北基隆路店	4.2	臺北市信義區基隆路二段115號	https://ifoodie.tw/restaurant/5e675d628c906d463d11e457-Beer-Talk-Cafe-%26-Bar
136	Privado Trio 小酒館 早午餐	4.4	臺北市中正區金門街24巷35號1樓	https://ifoodie.tw/restaurant/5cdac3bb23679c7054c5d4fe-Privado-Trio-%E5%B0%8F%E9%85%92%E9%A4%A8-%E6%97%A9%E5%8D%88%E9%A4%90
137	Prozac Balcony 百憂解陽台	4.6	臺北市大安區復興南路二段309號	https://ifoodie.tw/restaurant/5efd307f02935e43ea453406-Prozac-Balcony-%E7%99%BE%E6%86%82%E8%A7%A3%E9%99%BD%E5%8F%B0
138	BOX Taipei	4.6	臺北市大安區市民大道四段118號	https://ifoodie.tw/restaurant/5d803289d6895d124eaac9c1-BOX-Taipei
139	摩德年代-Modism Muses 繆斯餐酒館	4.2	臺北市士林區中山北路五段433號	https://ifoodie.tw/restaurant/5ef33f16d6895d4ec928decb-%E6%91%A9%E5%BE%B7%E5%B9%B4%E4%BB%A3-Modism-Muses-%E7%B9%86%E6%96%AF
140	WOOBAR	4.3	臺北市信義區忠孝東路五段10號10F	https://ifoodie.tw/restaurant/559d645bc03a103ee86c6e9e-WOOBAR
141	Sidebar	4.7	台北市大安區文昌街275號	https://ifoodie.tw/restaurant/5b5225382756dd5201851a59-Sidebar
142	D Town by A Train	4.6	臺北市大安區忠孝東路四段49巷2號2樓	https://ifoodie.tw/restaurant/5ad8dae72756dd41bee11f3c-D-Town-by-A-Train
143	QAFE Room	4.2	臺北市信義區松仁路90號	https://ifoodie.tw/restaurant/5eef6d0b2756dd446e3086ae-QAFE-Room
144	去斯萬家	4.9	臺北市大安區金華街223之2號	https://ifoodie.tw/restaurant/5f573f5bd6895d61c06e010e-%E5%8E%BB%E6%96%AF%E8%90%AC%E5%AE%B6
145	PACKIE銀杏川酒菜館	4.3	台北市區松壽路九號六樓	https://ifoodie.tw/restaurant/5beadce623679c3099c7f14e-PACKIE%E9%8A%80%E6%9D%8F%E5%B7%9D%E9%85%92%E8%8F%9C%E9%A4%A8
146	江雁塘新時尚鐵板燒	4.5	臺北市新生北路三段7號1樓	https://ifoodie.tw/restaurant/55a550ebc03a10241de65b7d-%E6%B1%9F%E9%9B%81%E5%A1%98%E6%96%B0%E6%99%82%E5%B0%9A%E9%90%B5%E6%9D%BF%E7%87%92
147	B612 Restaurant & Bar - B612餐酒館	4.7	臺北市大安區光復南路260巷51號	https://ifoodie.tw/restaurant/5db2df8422613978770e3fef-B612-Restaurant-%26-Ba
148	瑋恩波士頓餐廳	4.4	臺北市中山區新生北路一段88號	https://ifoodie.tw/restaurant/55a5bf95c03a10241de67fb8-%E7%91%8B%E6%81%A9%E6%B3%A2%E5%A3%AB%E9%A0%93%E9%A4%90%E5%BB%B3
149	Woolloomooloo	4.0	臺北市信義區信義路4段379號	https://ifoodie.tw/restaurant/559d1878c03a103ee86c3d9e-Woolloomooloo
150	WINE-derful葡萄酒主題餐廳	4.4	台北市中山區民生東路三段27號1樓	https://ifoodie.tw/restaurant/5730d18c2756dd72d0f68374-WINE-derful%E8%91%A1%E8%90%84%E9%85%92%E4%B8%BB%E9%A1%8C%E9%A4%90%E5%BB%B3
151	To Infinity & Beyond	4.6	臺北市大安區敦化南路一段160巷13號	https://ifoodie.tw/restaurant/5e720a442261394a16cecbb1-To-Infinity-%26-Beyond
152	義寓Come a casa 歐式餐酒館	4.8	臺北市大安區四維路208巷12號	https://ifoodie.tw/restaurant/5e7380232756dd355d25f45a-%E7%BE%A9%E5%AF%93Come-a-casa-%E6%AD%90%E5%BC%8F%E9%A4%90%E9%85%92%E9%A4%A8
153	一時無酉 abvless	4.9	臺北市中山區中山北路二段26巷18號	https://ifoodie.tw/restaurant/5ed50f162756dd23ad7269ba-%E4%B8%80%E6%99%82%E7%84%A1%E9%85%89-abvless
154	大嗑西式餐館	4.6	臺北市中正區濟南路二段18之3號	https://ifoodie.tw/restaurant/559d6308c03a103ee86c6d68-%E5%A4%A7%E5%97%91%E8%A5%BF%E5%BC%8F%E9%A4%90%E9%A4%A8
155	BAR 忠 Chu	4.5	台湾台北市中山區新生北路三段18號	https://ifoodie.tw/restaurant/5c60dafa226139721d2b6e30-BAR-%E5%BF%A0-Chu
156	巴賽麗廳 (亞都麗緻大飯店)	4.3	臺北市中山區民權東路二段41號	https://ifoodie.tw/restaurant/559d5774c03a103ee86c6685-%E5%B7%B4%E8%B3%BD%E9%BA%97%E5%BB%B3-(%E4%BA%9E%E9%83%BD%E9%BA%97%E7%B7%BB%E5%A4%A7%E9%A3%AF%E5%BA%97)
157	島Dau	4.8	臺北市大安區忠孝東路四段223巷34號	https://ifoodie.tw/restaurant/5ed7b2742756dd43d595b064-%E5%B3%B6Dau
158	dé PLACE 德普雷斯	4.3	臺北市大安區敦化南路一段161巷69弄5號	https://ifoodie.tw/restaurant/57b1402623679c73557787fd-d%C3%A9-PLACE-%E5%BE%B7%E6%99%AE%E9%9B%B7%E6%96%AF
159	Nite Nite 酒鈅酒 Bistro Bar	4.7	臺北市大安區復興南路二段185號	https://ifoodie.tw/restaurant/5e744bed8c906d15f806de9f-Nite-Nite-%E9%85%92%E9%88%85%E9%85%92-Bistro
160	The Scent	4.5	台北市信義區菸廠路88號B2	https://ifoodie.tw/restaurant/5e460eb38c906d4c9be36c24-The-Scent
161	貓下去敦北俱樂部	4.3	台北市松山區敦化北路218號	https://ifoodie.tw/restaurant/58600ae82756dd757bb8f24e-%E8%B2%93%E4%B8%8B%E5%8E%BB%E6%95%A6%E5%8C%97%E4%BF%B1%E6%A8%82%E9%83%A8
162	香頌私宅會館	4.1	臺北市中山區建國北路二段52號	https://ifoodie.tw/restaurant/5835dbaf2756dd4996cca2d9-%E9%A6%99%E9%A0%8C%E7%A7%81%E5%AE%85%E6%9C%83%E9%A4%A8
163	steak bistro 和洋	4.1	臺北市信義區松仁路58號3樓	https://ifoodie.tw/restaurant/5ea77bdb22613928cc3e5b03-steak-bistro-%E5%92%8C%E6%B4%8B
164	A Mini Bistro。小館	4.6	臺北市文山區辛亥路四段101巷13弄2號	https://ifoodie.tw/restaurant/57efc820699b6e36353e9477-A-Mini-Bistro%E3%80%82%E5%B0%8F%E9%A4%A8
165	重點 El punto 南美風情臻品料理	4.6	台北市大安區仁愛路四段345巷4弄12號	https://ifoodie.tw/restaurant/5d2c4546226139541a4a8299-%E9%87%8D%E9%BB%9E-El-punto-%E5%8D%97%E7%BE%8E%E9%A2%A8%E6%83%85%E8%87%BB%E5%93%81%E6%96%99%E7%90%86
166	ALLEY181	4.7	臺北市大安區忠孝東路四段181巷39號	https://ifoodie.tw/restaurant/5d5cd1f18c906d7dc988c6d2-ALLEY181
167	Flybar1993	4.9	臺北市北投區大業路629號之一	https://ifoodie.tw/restaurant/5ec1c2f18c906d7d19187c65-Flybar1993
168	李上LeeSang	4.5	臺北市中山區南京東路一段130之4號二樓	https://ifoodie.tw/restaurant/5fa8bbf922613932fcc0b493-%E6%9D%8E%E4%B8%8ALeeSang
169	心白	4.4	臺北市中山區松江路372巷28號	https://ifoodie.tw/restaurant/59f0d3552756dd291cc670ce-%E5%BF%83%E7%99%BD
170	溫叨 Cafe & Dining	3.9	台北市信義區菸廠路88號2樓	https://ifoodie.tw/restaurant/5dad632322613956ab8325fd-%E6%BA%AB%E5%8F%A8-Cafe-%26-Dining
171	房間餐酒 The Room Bistro	4.7	台北市大安區敦化南路一段160巷56號	https://ifoodie.tw/restaurant/5e3a84428c906d110f327ce7-%E6%88%BF%E9%96%93%E9%A4%90%E9%85%92-The-Room-Bistro
172	Bar M	4.5	台北市中正區羅斯福路二段20號	https://ifoodie.tw/restaurant/5d8d6d2c2261391eb2cbc9ea-Bar-M
173	R SQUARED Taipei	4.4	臺北市信義區仁愛路四段452巷8號一樓	https://ifoodie.tw/restaurant/5ec53d372756dd0432ab2114-R-SQUARED-Taipei
174	隱城•小城外	4.4	臺北市大安區信義路三段160號	https://ifoodie.tw/restaurant/5eddae268c906d2175aa7e04-%E9%9A%B1%E5%9F%8E%E2%80%A2%E5%B0%8F%E5%9F%8E%E5%A4%96
175	Commons	4.7	臺北市信義區光復南路447之48號	https://ifoodie.tw/restaurant/5e3d21fd8c906d4f43691f77-Commons
176	MUD Bar	4.4	臺北市中山區B1中山北路二段57之1號	https://ifoodie.tw/restaurant/5bc2125022613918fbbc6365-MUD-Bar
177	Hërs biströ她/的餐酒	4.1	臺北市信義區忠孝東路四段553巷22弄4號	https://ifoodie.tw/restaurant/59c400312756dd1b34a0f9c2-H%C3%ABrs-bistr%C3%B6%E5%A5%B9%2F%E7%9A%84%E9%A4%90%E9%85%92
178	solo pasta	4.3	臺北市大安區安和路一段29之1號	https://ifoodie.tw/restaurant/559de003c03a103ee86cb890-solo-pasta
179	紙醉金迷 RELAX TAIPEI	4.4	臺北市大安區延吉街62巷12號	https://ifoodie.tw/restaurant/5cb7351323679c1623aa5d8e-%E7%B4%99%E9%86%89%E9%87%91%E8%BF%B7-RELAX-TAIPEI
180	Osteria Toccare 兔卡蕾餐酒館	4.3	臺北市中山區松江路235巷9號	https://ifoodie.tw/restaurant/559dc2e3c03a103ee86ca6e4-Osteria-Toccare-%E5%85%94%E5%8D%A1%E8%95%BE%E9%A4%90
181	Bar Turning Point	4.2	台北市中山北路二段77巷8-7號	https://ifoodie.tw/restaurant/5eac306c2756dd71236ed79c-Bar-Turning-Point
182	去憂餐酒館 Chill Bistro & Bar	4.6	臺北市信義區忠孝東路五段15巷10號的隔壁	https://ifoodie.tw/restaurant/5bf6991e2261396e34fb4aed-%E5%8E%BB%E6%86%82%E9%A4%90%E9%85%92%E9%A4%A8-Chill-Bistro-%26
183	Snail蝸牛餐廳 歐義料理	4.7	臺北市士林區天母北路60號	https://ifoodie.tw/restaurant/5b43a3ed2756dd28ca44de72-Snail%E8%9D%B8%E7%89%9B%E9%A4%90%E5%BB%B3-%E6%AD%90%E7%BE%A9%E6%96%99%E7%90%86
184	Brooklyn Café 布魯克林小餐館	4.4	臺北市松山區南京東路四段75巷14弄1號1樓	https://ifoodie.tw/restaurant/5eb2c8542756dd0ba27bcdfa-Brooklyn-Caf%C3%A9-%E5%B8%83%E9%AD%AF%E5%85%8B%E6%9E%97%E5%B0%8F%E9%A4%90
185	Draft Land	4.7	臺北市大安區忠孝東路四段248巷2號1樓	https://ifoodie.tw/restaurant/5c90f5de2261396f08cce851-Draft-Land
186	Spice Cuisine	4.8	臺北市中山區南京東路三段216巷21號	https://ifoodie.tw/restaurant/5eddab3922613909bf63de0a-Spice-Cuisine
187	HOMELESS BISTRO 吾家可歸餐酒館	4.6	臺北市大安區光復南路308巷49號	https://ifoodie.tw/restaurant/5ac7b7e32756dd38a572c47f-HOMELESS-BISTRO-%E5%90%BE%E5%AE%B6%E5%8F%AF%E6%AD%B8
188	豊賀大酒家	4.5	臺北市大安區永康街34號	https://ifoodie.tw/restaurant/5f45d85f2261392a141dc00b-%E8%B1%8A%E8%B3%80%E5%A4%A7%E9%85%92%E5%AE%B6
189	VG Encore (原 VG Cafe)	4.4	臺北市大安區復興南路一段279巷4號	https://ifoodie.tw/restaurant/55db5e9f2756dd45c3a23a5d-VG-Encore-(%E5%8E%9F-VG-Cafe
190	First One Bistro 佛斯特旺餐酒館 南西店	4.6	臺北市大同區南京西路18巷6弄5號	https://ifoodie.tw/restaurant/5c22248823679c4ad3c39be4-First-One-Bistro-%E4%BD%9B%E6%96%AF%E7%89%B9
191	Domo De Sardegna 義大利傳統餐酒館	4.6	臺北市松山區民生東路三段113巷7弄8號	https://ifoodie.tw/restaurant/5b05aecd2756dd2b23cc0fca-Domo-De-Sardegna-%E7%BE%A9%E5%A4%A7%E5%88%A9
192	Rocket Music 音樂火箭餐廳	4.4	臺北市中山區松江路10號	https://ifoodie.tw/restaurant/5bc5f4662756dd275b74b8d5-Rocket-Music-%E9%9F%B3%E6%A8%82%E7%81%AB%E7%AE%AD%E9%A4%90%E5%BB%B3
193	Musée Kitchen & Bar	4.3	台北市信義區莊敬路178巷15號	https://ifoodie.tw/restaurant/56eeb536699b6e29ad675306-Mus%C3%A9e-Kitchen-%26-Bar
194	WA-SHU+1 和酒	4.7	台北市大安區忠孝東路4段101巷39號A1	https://ifoodie.tw/restaurant/5e7c0f41d6895d144f0d9767-WA-SHU%2B1-%E5%92%8C%E9%85%92
195	技固吧 Chikubar 好酒夜食 - 生蠔牛舌專門店 Oyster Ox-tongues Bistro	4.8	臺北市大安區市民大道四段68號	https://ifoodie.tw/restaurant/5e441078d6895d70707d7b01-%E6%8A%80%E5%9B%BA%E5%90%A7-Chikubar-%E5%A5%BD%E9%85%92%E5%A4%9C%E9%A3%9F-%E7%94%9F%E8%A0%94
196	離城放感情	4.7	臺北市大安區嘉興街345號	https://ifoodie.tw/restaurant/5e0242e98c906d4b7b785ed4-%E9%9B%A2%E5%9F%8E%E6%94%BE%E6%84%9F%E6%83%85
197	Bitter Burro	5.0	臺北市大同區承德路一段24巷2號	https://ifoodie.tw/restaurant/5e46ad1a2756dd434ce25feb-Bitter-Burro
198	Mikkeller Taipei 米凱樂啤酒吧	4.4	台北市大同區南京西路241號	https://ifoodie.tw/restaurant/579f919c2756dd715c15efeb-Mikkeller-Taipei-%E7%B1%B3%E5%87%B1%E6%A8%82
199	純Chunmix餐酒館	4.7	臺北市大安區光復南路290巷55號1樓	https://ifoodie.tw/restaurant/5e363a2d226139772740528d-%E7%B4%94Chunmix%E9%A4%90%E9%85%92%E9%A4%A8
200	SAKEBONO SAKE BAR 曙 日本清酒吧	4.6	臺北市萬華區西園路一段226號	https://ifoodie.tw/restaurant/5e70dd262756dd355d213cb8-SAKEBONO-SAKE-BAR-%E6%9B%99-
201	土貓商號 Turkish Kedi	4.4	臺北市中正區汀州路三段104巷6號	https://ifoodie.tw/restaurant/5e947aacd6895d5269fa940b-%E5%9C%9F%E8%B2%93%E5%95%86%E8%99%9F-Turkish-Kedi
202	歐巴噠韓國炸雞	4.0	臺北市中山區中山北路二段183巷2之4號	https://ifoodie.tw/restaurant/5ac7b74c2756dd38a572c466-%E6%AD%90%E5%B7%B4%E5%99%A0%E9%9F%93%E5%9C%8B%E7%82%B8%E9%9B%9E
203	台北美侖	4.2	臺北市大安區復興南路一段317號	https://ifoodie.tw/restaurant/559d636ec03a103ee86c6de0-%E5%8F%B0%E5%8C%97%E7%BE%8E%E4%BE%96
204	Trattoria al Sole 豔陽下義大利小餐館	4.5	臺北市文山區新光路一段44號	https://ifoodie.tw/restaurant/5ceb95b8226139300d743c2c-Trattoria-al-Sole-%E8%B1%94%E9%99%BD
205	Purrson 呼嚕小酒館	4.6	臺北市文山區指南路二段106號	https://ifoodie.tw/restaurant/5e67a2782756dd355917d3a9-Purrson-%E5%91%BC%E5%9A%95%E5%B0%8F%E9%85%92%E9%A4%A8
206	渣男Taiwan Bistro 中山店	4.5	臺北市大同區承德路二段14號	https://ifoodie.tw/restaurant/5e6249ddd6895d2bdf3ae29b-%E6%B8%A3%E7%94%B7Taiwan-Bistro-%E4%B8%AD%E5%B1%B1%E5%BA%97
207	阿力的搖滾廚房	4.6	臺北市松山區富錦街498號	https://ifoodie.tw/restaurant/559d9525c03a103ee86c8cce-%E9%98%BF%E5%8A%9B%E7%9A%84%E6%90%96%E6%BB%BE%E5%BB%9A%E6%88%BF
208	Muzeo Gastronomy&Draft	4.4	臺北市大安區忠孝東路四段170巷6弄14號	https://ifoodie.tw/restaurant/5de4a72d2261392c9512d815-Muzeo-Gastronomy%26Dra
209	30 thirty老酒館	4.4	臺北市信義區逸仙路26巷17號	https://ifoodie.tw/restaurant/559db1cec03a103ee86c9c6b-30-thirty%E8%80%81%E9%85%92%E9%A4%A8
210	Trio café 三重奏	4.4	台北市中正區八德路一段1號	https://ifoodie.tw/restaurant/569b2a02699b6e7bef526e23-Trio-caf%C3%A9-%E4%B8%89%E9%87%8D%E5%A5%8F
211	Tickle my fantasy	2.8	臺北市大安區安和路二段8號	https://ifoodie.tw/restaurant/5b9b5bc7f52468775bfe28c3-Tickle-my-fantasy
212	WAT Bar	4.4	台北市信義路五段16號1樓	https://ifoodie.tw/restaurant/5de486ed8c906d1934df397f-WAT-Bar
213	The Scent 松菸店	4.9	臺北市信義區菸廠路88號B2	https://ifoodie.tw/restaurant/5e537b998c906d0e1ebbc3df-The-Scent-%E6%9D%BE%E8%8F%B8%E5%BA%97
214	別緻餐酒坊	4.1	臺北市大安區瑞安街71巷5弄2號	https://ifoodie.tw/restaurant/5e59d2748c906d7b80600a3b-%E5%88%A5%E7%B7%BB%E9%A4%90%E9%85%92%E5%9D%8A
215	Lili餐廳	4.0	臺北市士林區中山北路六段760號	https://ifoodie.tw/restaurant/559d0e92c03a103ee86c3879-Lili%E9%A4%90%E5%BB%B3
216	時寓	4.3	台北市中山區建國北路一段68號2樓	https://ifoodie.tw/restaurant/57cf05fe2756dd05d485a99f-%E6%99%82%E5%AF%93
217	HANKO 60	4.8	台北市萬華區漢口街2段60號	https://ifoodie.tw/restaurant/580f9fe62756dd6782d9ebba-HANKO-60
218	昨天 Bistro & Flavor	4.6	臺北市大安區大安路一段19巷28號	https://ifoodie.tw/restaurant/5a4e6cf12756dd4707615c42-%E6%98%A8%E5%A4%A9-Bistro-%26-Flavor
219	廚藏室STOREROOM	4.3	臺北市大安區復興南路一段340巷26號	https://ifoodie.tw/restaurant/5e476f6c8c906d3536e210b7-%E5%BB%9A%E8%97%8F%E5%AE%A4STOREROOM
220	Piccola Botega	4.1	台北市中正區八德路一段1號D棟1樓	https://ifoodie.tw/restaurant/5851894c2756dd7578b8ec70-Piccola-Botega
221	Nep. Lounge Bar	4.4	臺北市中山區天津街63號B1	https://ifoodie.tw/restaurant/580f9ed12756dd6782d9eb66-Nep.-Lounge-Bar
222	Placebo 安慰劑小酒館	4.2	臺北市信義區基隆路二段83號	https://ifoodie.tw/restaurant/5a81ba582261391d449f97b4-Placebo-%E5%AE%89%E6%85%B0%E5%8A%91%E5%B0%8F%E9%85%92%E9%A4%A8
223	The Fridge bar	4.8	台北市延吉街101號	https://ifoodie.tw/restaurant/5bda8ccd23679c66d592607d-The-Fridge-bar
224	SEOUL BISTRO	4.2	台北市信義區松壽路11號B2	https://ifoodie.tw/restaurant/5924791d2756dd3fdd9396dc-SEOUL-BISTRO
225	Bar Halfway There 半路酒吧	4.7	臺北市大安區文昌街24號2樓	https://ifoodie.tw/restaurant/5ca372172756dd62daaf41ba-Bar-Halfway-There-%E5%8D%8A%E8%B7%AF
226	樂蕾餐酒館 La Lechuza Sake Shop & Bistro	4.7	臺北市大安區信義路四段378巷11號	https://ifoodie.tw/restaurant/5b54fc8b23679c4edeea213d-%E6%A8%82%E8%95%BE%E9%A4%90%E9%85%92%E9%A4%A8-La-Lechuza-Sak
227	好處 Have A Nice Day	4.1	大安區羅斯福路三段283巷14弄30號	https://ifoodie.tw/restaurant/576983742756dd134b34d03f-%E5%A5%BD%E8%99%95-Have-A-Nice-Day
228	果雅方舟The Ark-敦化概念店	4.4	臺北市大安區忠孝東路四段170巷6弄1之1號1樓	https://ifoodie.tw/restaurant/5e35895e2756dd184b967746-%E6%9E%9C%E9%9B%85%E6%96%B9%E8%88%9FThe-Ark-%E6%95%A6%E5%8C%96%E6%A6%82%E5%BF%B5%E5%BA%97
229	GALERIE Bistro	4.1	臺北市大同區南京西路25巷2號	https://ifoodie.tw/restaurant/559d07a2c03a103ee86c355d-GALERIE-Bistro
230	孔雀歐亞料理餐酒館Peacock Bistro	4.0	臺北市大同區迪化街一段197號	https://ifoodie.tw/restaurant/559dd568c03a103ee86cb152-%E5%AD%94%E9%9B%80%E6%AD%90%E4%BA%9E%E6%96%99%E7%90%86%E9%A4%90%E9%85%92%E9%A4%A8Peacock-Bis
231	Vicolo Trattoria 微巷 ‧ 義大利小餐館	4.1	臺北市士林區忠誠路二段166巷15號	https://ifoodie.tw/restaurant/57b0b3e42756dd37cbd6ed38-Vicolo-Trattoria-%E5%BE%AE%E5%B7%B7-
232	發琴吧 Ginspiration	4.7	臺北市大同區迪化街一段76號3樓之2	https://ifoodie.tw/restaurant/5ca372312756dd62daaf41c6-%E7%99%BC%E7%90%B4%E5%90%A7-Ginspiration
233	F Gallery by A Train	4.1	臺北市松山區南京東路三段276號2樓	https://ifoodie.tw/restaurant/5d633dc58c906d63dbc4c18d-F-Gallery-by-A-Train
234	Needle Bar	4.5	臺北市大安區文昌街125號	https://ifoodie.tw/restaurant/5ca3722f2756dd62daaf41c3-Needle-Bar
235	小食糖sugar bistro /環浪商號	4.7	臺北市中正區信義路二段181巷3號	https://ifoodie.tw/restaurant/559d0729c03a103ee86c351d-%E5%B0%8F%E9%A3%9F%E7%B3%96sugar-bistro-%2F%E7%92%B0%E6%B5%AA%E5%95%86
236	D’N 敦南酒窖	4.8	臺北市大安區敦化南路二段140號	https://ifoodie.tw/restaurant/5e021f1d2756dd5699e012bc-D%E2%80%99N-%E6%95%A6%E5%8D%97%E9%85%92%E7%AA%96
237	莎瓦迪卡	4.3	臺北市大安區大安路一段176巷1號	https://ifoodie.tw/restaurant/564bfc91699b6e099cfabcf1-%E8%8E%8E%E7%93%A6%E8%BF%AA%E5%8D%A1
238	Un Petit Pas Bistro 一小步	4.4	臺北市大安區復興南路一段107巷5弄11號	https://ifoodie.tw/restaurant/58c982ee2756dd602f419a0b-Un-Petit-Pas-Bistro-
239	Mastro Cafe	4.2	台北市內湖區瑞光路316巷58號	https://ifoodie.tw/restaurant/559d35b9c03a103ee86c50b9-Mastro-Cafe
240	UMAMI 金色三麥	4.7	臺北市信義區松智路17號7F	https://ifoodie.tw/restaurant/5cd26f0c23679c1bbc69f6e3-UMAMI-%E9%87%91%E8%89%B2%E4%B8%89%E9%BA%A5
241	Secret bistro秘密小酒館	4.7	臺北市中山區中原街139號1樓	https://ifoodie.tw/restaurant/5debb996d6895d32ada7b949-Secret-bistro%E7%A7%98%E5%AF%86%E5%B0%8F%E9%85%92%E9%A4%A8
242	Aj's wine & bistro	4.7	台北市大安區通化街171巷33號	https://ifoodie.tw/restaurant/59f544532261394e9844db4f-Aj's-wine-%26-bistro
243	魯蛋茶酒館	4.5	臺北市大同區迪化街一段333號	https://ifoodie.tw/restaurant/5ca3763c23679c1527915066-%E9%AD%AF%E8%9B%8B%E8%8C%B6%E9%85%92%E9%A4%A8
244	Beer Rush Taproom	4.8	臺北市大安區光復南路260巷25號	https://ifoodie.tw/restaurant/5fa8291702935e62d371262a-Beer-Rush-Taproom
245	星夜 Starry night Bar	4.8	台北市大同區長安西路76號	https://ifoodie.tw/restaurant/5e4103e82261393086fd2701-%E6%98%9F%E5%A4%9C-Starry-night-Bar
246	The Misanthrope Society 厭世會社	4.7	臺北市中正區羅斯福路四段40巷1之2號	https://ifoodie.tw/restaurant/5c93b73622613914ef15eae9-The-Misanthrope-Soci
247	SoShow Bar & Restaurant	4.4	臺北市中山區中山北路一段47號2F	https://ifoodie.tw/restaurant/575c53342756dd0895fa097a-SoShow-Bar-%26-Restaur
248	Old Seat Restaurant.Cafe 川酒＆咖啡	4.6	大安區忠孝東路四段101巷29號1樓	https://ifoodie.tw/restaurant/5c70163af52468056bcd75c1-Old-Seat-Restaurant.
249	Fa cafe 天母店	4.2	臺北市士林區中山北路七段14巷6號	https://ifoodie.tw/restaurant/599dc4402756dd5445bd88eb-Fa-cafe-%E5%A4%A9%E6%AF%8D%E5%BA%97
250	洋城義大利餐酒館 內湖家樂福店	4.3	臺北市內湖區民善街88號1樓	https://ifoodie.tw/restaurant/5dba97fd2261392d8083564d-%E6%B4%8B%E5%9F%8E%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%A4%90%E9%85%92%E9%A4%A8-%E5%85%A7%E6%B9%96%E5%AE%B6%E6%A8%82%E7%A6%8F%E5%BA%97
251	Fourplay Cuisine	4.5	臺北市大安區東豐街67號	https://ifoodie.tw/restaurant/559d414cc03a103ee86c5848-Fourplay-Cuisine
252	Wayne’s New York 瑋恩紐約美式龍蝦牛排餐廳	4.6	臺北市信義區基隆路二段81號	https://ifoodie.tw/restaurant/5d50246e2756dd5f4691cc27-Wayne%E2%80%99s-New-York-%E7%91%8B%E6%81%A9%E7%B4%90
253	BeApe法國傳統餐酒館	4.4	臺北市中山區中山北路二段72巷1號2F	https://ifoodie.tw/restaurant/591c90fa2756dd5483ad9003-BeApe%E6%B3%95%E5%9C%8B%E5%82%B3%E7%B5%B1%E9%A4%90%E9%85%92%E9%A4%A8
254	Longtail	4.2	臺北市大安區敦化南路二段174號	https://ifoodie.tw/restaurant/59b42d9d2756dd0ea0b2c3b6-Longtail
255	CEO Premium Club 餐酒館	4.6	臺北市內湖區瑞光路258巷51號1F	https://ifoodie.tw/restaurant/5d6e76d62756dd2f152cf234-CEO-Premium-Club-%E9%A4%90%E9%85%92%E9%A4%A8
256	ConfitRémi	4.6	臺北市文山區羅斯福路五段269巷16號	https://ifoodie.tw/restaurant/5b9e8e59f5246841b6311f22-ConfitR%C3%A9mi
257	廚子市場	4.3	臺北市內湖區基湖路3巷11號	https://ifoodie.tw/restaurant/559d4383c03a103ee86c59af-%E5%BB%9A%E5%AD%90%E5%B8%82%E5%A0%B4
258	金色三麥 台北京站店	4.4	臺北市大同區承德路一段1號	https://ifoodie.tw/restaurant/559dc259c03a103ee86ca61c-%E9%87%91%E8%89%B2%E4%B8%89%E9%BA%A5-%E5%8F%B0%E5%8C%97%E4%BA%AC%E7%AB%99%E5%BA%97
259	JK studio 新義法料理	4.6	臺北市信義區基隆路一段147巷5弄13號	https://ifoodie.tw/restaurant/576199b42756dd1d469e4a3d-JK-studio-%E6%96%B0%E7%BE%A9%E6%B3%95%E6%96%99%E7%90%86
